Post_ID: 2514612068813197256	|Post_Code: CLlslqFhU_I	|Owner_ID: 3264184642	|Likes: 27	|Time_Stamp: 1613985139	|Tags: ['#at', '#at2019', '#atnobo2019']	|Caption: #at #at2019 #atnobo2019
Post_ID: 2115634487651164191	|Post_Code: B1cPlt_A2Af	|Owner_ID: 191290861	|Likes: 57	|Time_Stamp: 1566423305	|Tags: []	|Caption: Day 139-141 | Mile 1872.6 | 319.4 To go |<br>(Presidential Ridge)<br>Headed out of Crawford Notch and up to the presidential mountain range. Stayed the night at a nice stealth spot by Webster Cliffs (first pic) and had a great sunset. The next morning headed out and up the presidential ridge line. Starting with Mt. Webster to Mt. Jackson and getting to Mizpah hut by 1pm. <br>For most of the hike through the white mountains national forest, the AMC (American Mountaineering Club) have huts scattered about 10 to 15 miles apart along the AT section. The huts are like mini hotels on top of the mountains. Each has bunk style beds, bathrooms and has full kitchen which serves breakfast and dinner. Throughout the day they’ll have baked goods,(cookies,muffins) coffee and lemonade for sale. You can’t get breakfast or dinner without staying in the hut which is pretty pricey, but any leftovers are usually offered to thru hikers for a little bit of work. I walked into the Lakes of the Clouds Hut about 9am and asked if they had any leftovers. The caretaker said if I’d help clean some of the rooms for 20-30 minutes i could get an “all you can eat breakfast”, i said hell yeah 🤣. After filling my belly i made my way up to Mt. Washington, a very busy section of trail. You can drive your car up to the top so it was tourist central 🙄. They say there’s only about 40 days a year where clouds aren’t covering the top of Washington. I got up there and the wind was calm and nit a cloud in sight, it was pretty epic. Made my way down to Madison Hut and stayed at the Valley View Campsite about 0.6 miles down a steep side trail. The next morning headed back up the steep trail and had breakfast at the Madison Hut. One if the options here was if you told a joke and they laughed, you got your breakfast for free, they laughed at my joke 😁. Headed down Mt. Madison to Pinkham Notch Visitor Center and just beat the rain. Next up is the Wildcat Ridge which has some insane uphill boulder climbs, think I’ll wait for the rain to stop before tackling this 😂. Thanks for all the love and support. 🏕🚶‍♂️⛰ Hike on.
Post_ID: 2115611056230382933	|Post_Code: B1cKQvxgD1V	|Owner_ID: 191290861	|Likes: 51	|Time_Stamp: 1566420512	|Tags: ['#2019appalachiantrailthruhike', '#appalachiantrail', '#atthruhike', '#atnobo2019', '#georgiatomaine', '#at2019', '#traillife', '#backpacking', '#adventureawaits', '#explore', '#exploremore', '#optoutdoors', '#thruhiker', '#katahdinorbust', '#ichallengeyoutoalloutlife', '#thetrek', '#backpackerradio', '#TrektheAT']	|Caption: Day 136-138 | Mile 1846.6 | 345.4 To go |<br>(Franconia Ridge)<br>The first two days in the whites were, white. After all the beautiful days in Vermont and heading into NH, rain, cold and fog would block any of the beautiful scenery  from sight. Was heading down Mt. Lafayette on a rainy, foggy morning and took my first major fall since North Carolina 😳. Everything was wet from the rain that morning and was taking it slow and steady, but just happened to step on that one tree root and my foot got out from under me. Went pack first down hill between a rock and a log, sliding down the log until my pack wedged enough to stop me, which was awesome cause a had a 2 foot drop coming up. Gotta thank my pack for always having mu back, literally and figuratively 😂. Banged my calf pretty good and a few scratches on the elbow, felt like i had a huge knot in my calf for the rest of the day, i just walked it out 😉. I’ve been noticing that most of the effort in the whites isn’t the uphill, but the downhill. As long as i keep a good slow and steady pace uphill it’s manageable. The trouble lies with the down hill. Climbing down boulders, down smooth rock faces where one little piece of dirt between your shoe and the rock could send you sliding down 10 to 20 feet into another boulder 🤪. After twi days on Franconia ridge, literally as I’m coming down the ridge. The clouds start to part and sun starts to show and finally get to see the beauty that has been blocked for two days. The whites are amazing and humbling so far. <br>#2019appalachiantrailthruhike #appalachiantrail #atthruhike #atnobo2019 #georgiatomaine #at2019 #traillife #backpacking #adventureawaits #explore #exploremore #optoutdoors #thruhiker #katahdinorbust #ichallengeyoutoalloutlife #thetrek #backpackerradio #TrektheAT
Post_ID: 2115424267660283706	|Post_Code: B1bfynXIc86	|Owner_ID: 10352112610	|Likes: 114	|Time_Stamp: 1566398245	|Tags: []	|Caption: I’ve been following their journey since the beginning and finally managed to catch-up with these awesome ladies! Taking a zero in Monsoon today before the last stretch of the 100 miles wildness! 🏔🍃🌲
Post_ID: 2115319405579863340	|Post_Code: B1bH8q8FAUs	|Owner_ID: 8126764409	|Likes: 103	|Time_Stamp: 1566385745	|Tags: ['#appalachiantrail', '#harlemvalley', '#hikerportrait', '#doveroak', '#makeportraits', '#nobo', '#pawling', '#hudsonvalley', '#photoshoot', '#makeportraitsnotwar', '#harlemvalleyatcommunity', '#upstateny', '#trailmagic', '#humansofnewyork', '#dutchesscounty', '#environmentalportrait', '#neverstopexploring', '#nikonnofilter', '#athiker', '#appalachiantrail2019', '#appalachiantrailconservancy', '#athiker2019', '#atnobo2019', '#trektheat', '#appalachiantrailthruhike', '#wildeast', '#ATclassof2019', '#whiteblaze', '#womenwhohike', '#hikingcouple']	|Caption: Turbo & Lighthouse took to the trail on April 24th for their NOBO thru-hike.  I ran into them at the Dover Oak a couple of weeks ago.  As you can see they are a happy couple and having a great time on the trail!  This Minnesota couple is also blogging about their journey and you can follow them at jessandjohngohiking.com.  Have a great rest of your trek Turbo & Lighthouse! 📸Photos by: @justin_goodhart_photography<br>#appalachiantrail #harlemvalley #hikerportrait #doveroak . .<br>.<br>.<br>.<br>#makeportraits #nobo #pawling #hudsonvalley #photoshoot #makeportraitsnotwar #harlemvalleyatcommunity @harlemvalleyatcommunity @nynjtc @iloveny #upstateny @appalachiantrail  #trailmagic #humansofnewyork #dutchesscounty  #environmentalportrait #neverstopexploring  #nikonnofilter #athiker #appalachiantrail2019 #appalachiantrailconservancy  @appalachianmountainclub @appalachian.trail #athiker2019 #atnobo2019 #trektheat  #appalachiantrailthruhike @dutchesstourism #wildeast #ATclassof2019 #whiteblaze #womenwhohike #hikingcouple
Post_ID: 2114988233092986323	|Post_Code: B1Z8peho3XT	|Owner_ID: 10352112610	|Likes: 96	|Time_Stamp: 1566346266	|Tags: []	|Caption: Beautiful evening at the Moxie lean-to. We saw 4 loons and a beaver and managed to interact with them! 🏔🍃🌲
Post_ID: 2114931497639522198	|Post_Code: B1Zvv3hFq-W	|Owner_ID: 8126764409	|Likes: 96	|Time_Stamp: 1566339503	|Tags: ['#appalachiantrail', '#harlemvalley', '#hikerportrait', '#doveroak', '#makeportraits', '#nobo', '#pawling', '#hudsonvalley', '#makeportraitsnotwar', '#harlemvalleyatcommunity', '#trailmagic', '#humansofnewyork', '#dutchesscounty', '#environmentalportrait', '#neverstopexploring', '#nikonnofilter', '#athiker', '#appalachiantrail2019', '#appalachiantrailconservancy', '#thetrek', '#athiker2019', '#atnobo2019', '#trektheat', '#appalachiantrailthruhike', '#wildeast', '#ATclassof2019', '#whiteblaze', '#hikeny', '#thruhiker', '#hikethehudsonvalley']	|Caption: I met Carver, who comes from Indiana, by the Dover Oak a couple of weeks ago.  He was getting ready to take a trip back home for a little bit and spend some time with his family.  And now he's back on trail and heading north again!  He started his NOBO thru-hike on March 16th and is having a great time on the trail.  He's a woodworker when not on the trail, hence the trail name.  It was great meeting you Carver and have a great rest of your trek! 📸Photos by: @justin_goodhart_photography<br>#appalachiantrail #harlemvalley #hikerportrait #doveroak .<br>.<br>.<br>.<br>#makeportraits #nobo #pawling #hudsonvalley  #makeportraitsnotwar #harlemvalleyatcommunity @harlemvalleyatcommunity @nynjtc @iloveny @appalachiantrail  #trailmagic #humansofnewyork #dutchesscounty  #environmentalportrait #neverstopexploring  #nikonnofilter #athiker #appalachiantrail2019 #appalachiantrailconservancy #thetrek @appalachianmountainclub @georgiatomaine @appalachian.trail #athiker2019 #atnobo2019 #trektheat #appalachiantrailthruhike @dutchesstourism #wildeast #ATclassof2019 #whiteblaze #hikeny #thruhiker #hikethehudsonvalley
Post_ID: 2114752667808021629	|Post_Code: B1ZHFjQgbx9	|Owner_ID: 191290861	|Likes: 61	|Time_Stamp: 1566318184	|Tags: ['#2019appalachiantrailthruhike', '#appalachiantrail', '#atthruhike', '#atnobo2019', '#georgiatomaine', '#at2019', '#traillife', '#backpacking', '#adventureawaits', '#explore', '#exploremore', '#optoutdoors', '#thruhiker', '#katahdinorbust', '#ichallengeyoutoalloutlife', '#thetrek', '#backpackerradio', '#TrektheAT']	|Caption: Mt. Washington summit!! 😎🥵 6288ft. highest peak in the northeastern United States. The mountain is notorious for erratic weather. It still holds the record for highest measured wind speed not associated with a tornado or tropical cyclone measured at 231 miles per hour. Luckily today it was clear and calm. 😁<br>#2019appalachiantrailthruhike #appalachiantrail #atthruhike #atnobo2019 #georgiatomaine #at2019 #traillife #backpacking #adventureawaits #explore #exploremore #optoutdoors #thruhiker #katahdinorbust #ichallengeyoutoalloutlife #thetrek #backpackerradio #TrektheAT
Post_ID: 2114724133622282881	|Post_Code: B1ZAmUugHqB	|Owner_ID: 27633844	|Likes: 56	|Time_Stamp: 1566314783	|Tags: ['#appalachiantrail', '#harlemvalley', '#hikerportrait', '#doveroak', '#makeportraits', '#nobo', '#pawling', '#hudsonvalley', '#makeportraitsnotwar', '#harlemvalleyatcommunity', '#trailmagic', '#humansofnewyork', '#dutchesscounty', '#environmentalportrait', '#neverstopexploring', '#nikonnofilter', '#athiker', '#appalachiantrail2019', '#appalachiantrailconservancy', '#thetrek', '#athiker2019', '#atnobo2019', '#trektheat', '#appalachiantrailthruhike', '#wildeast', '#ATclassof2019', '#whiteblaze', '#hikeny', '#thruhiker', '#hikethehudsonvalley']	|Caption: Meeting @django_on_the_trail was great! — reposted from my hiker portrait project: @harlemvalleyathp — Django reached out to me after hearing about our project and getting my number from a friend and we met up at the Dover Oak in Pawling, NY a couple of weeks ago.  He is a big fan of Jazz and often listens to some music as he gets ready in the morning.  His trail name is after Django Reinhardt, who I'd heard of, but never really listened to.  We chatted for a while about the trail, music and what the village of Pawling has to offer hikers (he was taking a zero there the next day with a stay at the @stationinn for some R&R). On my way home that evening I found some Django Reinhardt on Spotify, and boy is it good and have been listening to it often since.  Django took to the trail on March 17th for his NOBO thru-hike.  Have a great rest of your trek Django! 📸Photos by: @justin_goodhart_photography<br>#appalachiantrail #harlemvalley #hikerportrait #doveroak .<br>.<br>.<br>.<br>#makeportraits #nobo #pawling #hudsonvalley  #makeportraitsnotwar #harlemvalleyatcommunity @harlemvalleyatcommunity @nynjtc @iloveny @appalachiantrail  #trailmagic #humansofnewyork #dutchesscounty  #environmentalportrait #neverstopexploring  #nikonnofilter #athiker #appalachiantrail2019 #appalachiantrailconservancy #thetrek @appalachianmountainclub @georgiatomaine @appalachian.trail #athiker2019 #atnobo2019 #trektheat #appalachiantrailthruhike @dutchesstourism #wildeast #ATclassof2019 #whiteblaze #hikeny #thruhiker #hikethehudsonvalley
Post_ID: 2114723084829666068	|Post_Code: B1ZAXD9lysU	|Owner_ID: 8126764409	|Likes: 101	|Time_Stamp: 1566314658	|Tags: ['#appalachiantrail', '#harlemvalley', '#hikerportrait', '#doveroak', '#makeportraits', '#nobo', '#pawling', '#hudsonvalley', '#makeportraitsnotwar', '#harlemvalleyatcommunity', '#trailmagic', '#humansofnewyork', '#dutchesscounty', '#environmentalportrait', '#neverstopexploring', '#nikonnofilter', '#athiker', '#appalachiantrail2019', '#appalachiantrailconservancy', '#thetrek', '#athiker2019', '#atnobo2019', '#trektheat', '#appalachiantrailthruhike', '#wildeast', '#ATclassof2019', '#whiteblaze', '#hikeny', '#thruhiker', '#hikethehudsonvalley']	|Caption: This is Bo, we met recently at the Dover Oak in Pawling. He’s from Maine and began his NOBO hike on April 10th. Much of his hiking has been done in the Whites so he’s looking forward to NH, also crossing over into his home State especially as it will be his first time on Katadhin. <br>Journey on Bo and we look forward to seeing your photo on that final peak<br>@mclainbw <br>@jane_haslam_photography .<br>#appalachiantrail #harlemvalley #hikerportrait #doveroak .<br>.<br>.<br>.<br>#makeportraits #nobo #pawling #hudsonvalley  #makeportraitsnotwar #harlemvalleyatcommunity @harlemvalleyatcommunity @nynjtc @iloveny @appalachiantrail  #trailmagic #humansofnewyork #dutchesscounty  #environmentalportrait #neverstopexploring  #nikonnofilter #athiker #appalachiantrail2019 #appalachiantrailconservancy #thetrek @appalachianmountainclub @georgiatomaine @appalachian.trail #athiker2019 #atnobo2019 #trektheat #appalachiantrailthruhike @dutchesstourism #wildeast #ATclassof2019 #whiteblaze #hikeny #thruhiker #hikethehudsonvalley
Post_ID: 2114722337052265828	|Post_Code: B1ZAMLilY1k	|Owner_ID: 8126764409	|Likes: 95	|Time_Stamp: 1566314569	|Tags: ['#appalachiantrail', '#harlemvalley', '#hikerportrait', '#doveroak', '#makeportraits', '#nobo', '#pawling', '#hudsonvalley', '#makeportraitsnotwar', '#harlemvalleyatcommunity', '#trailmagic', '#humansofnewyork', '#dutchesscounty', '#environmentalportrait', '#neverstopexploring', '#nikonnofilter', '#athiker', '#appalachiantrail2019', '#appalachiantrailconservancy', '#thetrek', '#athiker2019', '#atnobo2019', '#trektheat', '#appalachiantrailthruhike', '#wildeast', '#ATclassof2019', '#whiteblaze', '#hikeny', '#thruhiker', '#hikethehudsonvalley']	|Caption: Django reached out to me after hearing about our project and getting my number from a friend and we met up at the Dover Oak in Pawling, NY a couple of weeks ago.  He is a big fan of Jazz and often listens to some music as he gets ready in the morning.  His trail name is after Django Reinhardt, who I'd heard of, but never really listened to.  We chatted for a while about the trail, music and what the village of Pawling has to offer hikers (he was taking a zero there the next day with a stay at the @stationinn for some R&R). On my way home that evening I found some Django Reinhardt on Spotify, and boy is it good and have been listening to it often since.  Django took to the trail on March 17th for his NOBO thru-hike.  Have a great rest of your trek Django! 📸Photos by: @justin_goodhart_photography<br>#appalachiantrail #harlemvalley #hikerportrait #doveroak .<br>.<br>.<br>.<br>#makeportraits #nobo #pawling #hudsonvalley  #makeportraitsnotwar #harlemvalleyatcommunity @harlemvalleyatcommunity @nynjtc @iloveny @appalachiantrail  #trailmagic #humansofnewyork #dutchesscounty  #environmentalportrait #neverstopexploring  #nikonnofilter #athiker #appalachiantrail2019 #appalachiantrailconservancy #thetrek @appalachianmountainclub @georgiatomaine @appalachian.trail #athiker2019 #atnobo2019 #trektheat #appalachiantrailthruhike @dutchesstourism #wildeast #ATclassof2019 #whiteblaze #hikeny #thruhiker #hikethehudsonvalley
Post_ID: 2114685427494463885	|Post_Code: B1Y3zE1gKmN	|Owner_ID: 191290861	|Likes: 17	|Time_Stamp: 1566310333	|Tags: ['#2019appalachiantrailthruhike', '#appalachiantrail', '#atthruhike', '#atnobo2019', '#georgiatomaine', '#at2019', '#traillife', '#backpacking', '#adventureawaits', '#explore', '#exploremore', '#optoutdoors', '#thruhiker', '#katahdinorbust', '#ichallengeyoutoalloutlife', '#thetrek', '#backpackerradio', '#TrektheAT']	|Caption: Climbing up Mt Franklin this morning. On my way to summiting Mt Washington. Have a great day everyone. <br>#2019appalachiantrailthruhike #appalachiantrail #atthruhike #atnobo2019 #georgiatomaine #at2019 #traillife #backpacking #adventureawaits #explore #exploremore #optoutdoors #thruhiker #katahdinorbust #ichallengeyoutoalloutlife #thetrek #backpackerradio #TrektheAT
Post_ID: 2114588144741762085	|Post_Code: B1YhrbNlcQl	|Owner_ID: 8126764409	|Likes: 82	|Time_Stamp: 1566298572	|Tags: ['#appalachiantrail', '#harlemvalley', '#hikerportrait', '#makeportraits', '#pawling', '#hudsonvalley', '#makeportraitsnotwar', '#harlemvalleyatcommunity', '#trailmagic', '#humansofnewyork', '#dutchesscounty', '#environmentalportrait', '#neverstopexploring', '#nikonnofilter', '#athiker', '#appalachiantrail2019', '#appalachiantrailconservancy', '#thetrek', '#athiker2019', '#atnobo2019', '#trektheat', '#wildeast', '#whiteblaze', '#hikehappy', '#womenwhohike', '#sectionhiker', '#nuclearlake', '#hikerswithcameras']	|Caption: Shutter, who comes from Oregon, is on her first part of a two year section hike (LASHing). we ran into each other just north of Nuclear Lake in Pawling, NY. She started this year on June 19th in Harpers Ferry and is trekking to Katahdin.  Of course her trail name came from carrying a DSLR camera with her on the trail.  I offered her some portraits even though it's a Canon (LOL, joking, but I shoot Nikon and we photographers like to razz each other). When not on the trail she is a professional photographer, so I'm sure she's getting some amazing pictures out there!  It was great meeting you Shutter and have a great rest of your hike! 📸Photos by: @justin_goodhart_photography<br>#appalachiantrail #harlemvalley #hikerportrait . .<br>.<br>.<br>.<br>#makeportraits #pawling #hudsonvalley  #makeportraitsnotwar #harlemvalleyatcommunity @harlemvalleyatcommunity @nynjtc @iloveny @appalachiantrail  #trailmagic #humansofnewyork #dutchesscounty  #environmentalportrait #neverstopexploring  #nikonnofilter #athiker #appalachiantrail2019 #appalachiantrailconservancy #thetrek @appalachianmountainclub  @appalachian.trail #athiker2019 #atnobo2019 #trektheat  #wildeast #whiteblaze #hikehappy #womenwhohike #sectionhiker #nuclearlake #hikerswithcameras
